# scale the enrichment scores by number of genes in the gene sets
# this normalization has not effects on the final NES, as indicated by Barbie et al., 2009, online methods, pg. 2
Term|ES	P10	P11	P14	P16	P17	P18	P19A	P19B	P20	P23	P24A	P24B	P25	P26	P27	P28	P31	P5	P6	P7	P8	P9
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	-0.06347856950958156	-0.1516434972987571	-0.05094683998675286	-0.1236453846982613	-0.09416225944132404	-0.0976859886976779	-0.100897668577715	-0.0983357793535395	-0.07448536164600787	-0.05241542660153914	-0.05473237007173882	-0.10432472382661	-0.09093189475430614	-0.13089499062966603	-0.06441205944883953	-0.0723705680461128	-0.12943997385839007	-0.059473018752286846	-0.1578412056449041	-0.12517747571587298	-0.12277632956086837	0.00287988036577015
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.15666417659369203	0.1693863492629153	0.11777515907569969	0.13817713941854243	0.14557514887011005	0.16524318483415418	0.1680533651917658	0.1339217693285644	0.16183600913194024	0.14871327302038262	0.1660850684648249	0.14901269840858689	0.18581786380443477	0.16290444117370806	0.17487091115043815	0.13754034728139936	0.15370565557547594	0.13826267551594598	0.16183318875444208	0.16167341835044857	0.16597984488332798	0.18289520814030807
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0.2402730296712705	0.21731273219624803	0.23342337568884458	0.21394389586192455	0.2423023420481292	0.24363036005698557	0.2345124241770104	0.21305049515317437	0.22173966556219218	0.21665903365392986	0.22221288477746892	0.231068045695028	0.2026495958933338	0.2424100325123662	0.20398658741535503	0.2128331918748192	0.2216495916019392	0.240381719600837	0.23722469260592133	0.22941627280889196	0.2350947902243271	0.21766385027816643
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.14187137850791554	0.15287613977506886	0.1586430276905206	0.22262378411341377	0.13466787161040633	0.12077092353972975	0.10465944188014073	0.1658836945952698	0.12362640351663967	0.2122697935156539	0.1100126920738482	0.1408122404041139	0.17720872725192896	0.07332398792478848	0.23524651827636772	0.20492933177452843	0.1990119465723199	0.19378615858829953	0.1549270840619242	0.12836261597948823	0.14379785979831045	0.14914940993714426
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.12321826416712375	0.13004603637591078	0.14830270613107316	0.12466577480729264	0.1387668603566801	0.1377979570154676	0.14522179000353985	0.1486886665583268	0.1462572913698825	0.12795309575390573	0.13807708904598165	0.13544930125765414	0.14787794961495773	0.13893341475615179	0.14541094539270802	0.15868683661713004	0.1398945071320391	0.15274753066234453	0.14372363337796606	0.1704679454405969	0.15161909479151317	0.1463296253016967
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.09418465709344795	0.13965798350519815	0.12633165580126304	0.11489162076231937	0.12431024544125045	0.12670554931727107	0.13904381177522665	0.1625359613307094	0.08660177945315703	0.10938629311255685	0.1407740507752473	0.10805912483635702	0.11637381977457467	0.12438610505250827	0.16613326816380208	0.14371386565675237	0.11210846773958767	0.11838676839649895	0.14675899195257924	0.16749611404306552	0.1307939591767512	0.11368414150177894
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.08775790169630358	0.10315979366689303	0.0886729754218828	0.07942596194764727	0.09376456691668382	0.09027992605739461	0.11377503827643382	0.07576412106179974	0.0685865799138608	0.08013331709237954	0.11218927981678747	0.07651325091088264	0.08751645949086123	0.09464053743694115	0.11933941400844583	0.10280141923773627	0.08440673313608905	0.09070993453834905	0.0945307660191034	0.09806879963500566	0.0820709416389497	0.09963299855823537
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.12240260508491618	0.09791337469039471	0.11114046271630901	0.09640425350981097	0.09767191279388665	0.13859655775349572	0.11818531584193984	0.09286194144912907	0.11678863827754647	0.12929022834848722	0.11142498587731182	0.10586151464689653	0.10821219886436895	0.10641523371257672	0.15778371663027052	0.11410293162156615	0.09207459885684983	0.1641732397607648	0.10329029675611884	0.08013080957188673	0.08604672820740912	0.1006574783541355
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.23752595152161687	0.26170427550401565	0.23368616724169403	0.24789081865684653	0.20744726967098912	0.2181075978286699	0.2554620876492063	0.26648947735193296	0.20747633586672554	0.25831183952036396	0.24069782205599313	0.23754070228665314	0.2530996071954561	0.2195717140616036	0.27150981874531127	0.26715854217171797	0.24672733545666614	0.27893938861361645	0.2315249273254985	0.2703894496022192	0.21674947877373021	0.23804555015585566
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	-0.0008043952804285635	-0.01353057460300406	0.009275378155653526	-0.011329035818879745	-0.01822997712792154	-0.0029065003794591744	-0.038655873089245806	-0.0016090894914477377	-0.029469238394020034	0.0007589967115017356	0.014449778485201667	0.009792579388049864	0.002016358298889169	-0.0012754568877963645	-0.023254714161770388	-0.005528781410552798	0.008026579500906926	-0.01785465308748315	-0.00932041231427879	0.010161609676669807	-0.012535706216361998	0.0027634535483189934
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.01821668382473657	0.005242902217664212	0.0240678430289734	0.007920532653497812	0.020319518016348324	0.018821196985594323	0.04853030695881744	0.01973481089270953	0.011888690073059541	0.020359477120396742	0.026216613299479535	0.022877930690576857	0.017371354620862835	0.02510680803233463	0.0220021564723794	0.006420173754778375	0.014393529729739448	0.017226973334929827	0.014645618651102515	-0.009102548447706554	0.017478588256119622	0.0476964044230243
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.16366057874308734	0.1699868532033887	0.1355039026034872	0.14823906344596355	0.15603617387244512	0.1665657392354844	0.19253590338476623	0.14565113854650225	0.16962247256833055	0.16502738968031075	0.17071431271257126	0.15604769946095887	0.19244029337442264	0.16904067619823443	0.18272758948970985	0.15836151880284138	0.16044472230213172	0.1578976355730961	0.16272261691995493	0.17489668877987657	0.17031417047024994	0.1846697924695218
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.2832606078246561	0.26680487945632725	0.3188720067359647	0.2993143903207014	0.3273620341168564	0.3118022706041395	0.30655105888501927	0.3178235680900886	0.3282967808549895	0.2981079097173619	0.3045038842559663	0.29533730516358225	0.3205488271447666	0.2896574992084122	0.285813459065272	0.31119420310961793	0.32438897828383184	0.3137936654173495	0.3324347618927748	0.3234305557895718	0.3318462261143271	0.31136013886327996
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	-0.04760130957384377	-0.040182673672737514	-0.047611978193748586	-0.05427174374823949	-0.050643996811310425	-0.042417550257255535	-0.07565969269195426	-0.03552141562235413	-0.045465710560623075	-0.028475846697346565	-0.028067161378336487	-0.03268205675713407	-0.06499757650610244	-0.06955143480071052	-0.035948835421843156	-0.03540356310664031	-0.026796846402755127	-0.06505298117699049	-0.04440591191903113	-0.030760113680047774	-0.049685596987079965	-0.029298950014862258
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.4512819234013599	0.4552266418342079	0.44958738909637336	0.4541595255910941	0.4489933937441517	0.46085537066791776	0.43403318550589415	0.4532768368405781	0.456230435779237	0.4439217479899163	0.444206575113577	0.4480583681451751	0.4525002072308473	0.4536362024259228	0.4508758382457192	0.4417412689065457	0.45577534841876155	0.4479459578995664	0.4490434918047923	0.44820763099446537	0.4610021869322753	0.42739802394131826
REACTOME_OPIOID_SIGNALLING	-0.08345104372348061	-0.057623656327883535	-0.09707169242952148	-0.07932223917143652	-0.049823851200256716	-0.08378344016354075	-0.026106900548574515	-0.0594026689412354	-0.05483313847688613	-0.058814897311011034	-0.06063520786889397	-0.0749846649732988	-0.05102624926983363	-0.07982619463844198	-0.08616440912326492	-0.08027698241621455	-0.06758022144780307	-0.0798728898935047	-0.04573120030654192	-0.05354975645312045	-0.06918050518011876	-0.0647002570818948
REACTOME_OPSINS	-0.050937601209758585	-0.07572100152737626	-0.031436564509134395	-0.022282628580445656	-0.049324370812269876	-0.05234442468769829	-0.08890238603258618	-0.08407860880471646	-0.042814914799060036	-0.048089848460692974	-0.0023750548996158416	-0.05863725717852642	-0.05584318159165874	-0.09009622858499308	-0.046682601979120414	-0.06493983912777461	-0.05145655801535872	-0.020928124984859846	-0.02202452401419415	-0.03985405183810833	-0.03128307499234187	-0.07047874536579825
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.30392705673378706	0.28919774661864023	0.3438986829900799	0.328078160933103	0.34967339714744483	0.35818653284165086	0.35415785054407783	0.34109566464034896	0.3399569950203344	0.29456229073262796	0.2941456723293293	0.3309468624298319	0.3185352135605414	0.33664773466337167	0.2548964037272466	0.3190248335206189	0.2992355962104222	0.18303718933928592	0.3510396304193908	0.3378096583559559	0.34679581813310967	0.27202967994233335
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.053857047716619415	0.052216379850686286	0.029073777624230114	0.026938822866228826	-0.01951650700841522	-0.016127860507897225	0.0391313433376004	0.028565293270536647	0.07530960451950877	-0.028433132606572466	0.06277535226766054	0.006813902430378726	0.03678348639400526	0.019746758176685936	0.03192577178208895	-0.017227748402154616	-0.012831069609343389	0.07106776952728461	0.053224607736656535	-0.014623386344169112	0.019658923684683312	0.039699103281812614
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.2925630658396109	0.2756981104935034	0.2859641957245269	0.2707018687015924	0.25789947648047334	0.2987740428174788	0.3045508681895358	0.26586161485568743	0.28757848753636406	0.2922867354191775	0.2988985449456655	0.29926080962830004	0.2814077933805087	0.29490864453509824	0.2871982271127876	0.2718756605899515	0.2865423165994898	0.2398632307994817	0.2956922212627153	0.2482681523259213	0.2812234387824057	0.2964548996399984
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.03786509760056403	0.0584903740412749	0.021759667154501037	0.07511411828387166	-0.017596576207689597	0.009833598052840248	-0.056661339474699354	0.04597886273775485	0.05520723858668952	0.0604067060584679	0.04345922942717814	0.05203519263227569	0.011404108291603201	0.0027969312016062394	0.04121615143157402	0.03818245278599032	0.06072100855699923	0.021289353774733916	0.016302077814535017	0.04087703307956607	0.05009931392657478	0.03142818123486997
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.03897071478771911	-0.03290291610286768	-0.023854509009216707	-0.03558807152680907	0.06013420960718667	0.013419781785940128	-0.04282022274029568	-0.04170820705377436	-0.014436213926896934	0.0403104581751118	-0.0001475941881979772	-0.046346844527929254	-0.002517454014244357	0.004682318488587136	0.005873286063647123	0.014081545528510889	-0.06488851614842281	0.06198493480521312	-0.025920998514789875	-0.05167004279421705	-0.027312036023736216	-0.040124776408384584
REACTOME_P2Y_RECEPTORS	-0.36368134405789554	-0.35644541471347574	-0.36057045741568094	-0.34520677686522516	-0.3480536412312784	-0.3683650850184545	-0.3545185175796413	-0.3629169129714741	-0.3701447882461013	-0.3418604855637124	-0.31835386884101374	-0.3553135479038598	-0.38144282041726585	-0.34612836594506907	-0.35779658162674555	-0.38707256260540784	-0.34036075502921115	-0.39725891321810336	-0.36081627401838	-0.32710917714549204	-0.3407408278789815	-0.3578551765005484
REACTOME_P38MAPK_EVENTS	0.23073112638360221	0.23348993027497209	0.22523462984998877	0.232042294253203	0.2467283914233199	0.24910728629746653	0.22419686838846348	0.22897788724254575	0.24832851589758123	0.23358409615545947	0.24067727178329412	0.23812780474536094	0.2526932887375668	0.24713537268669786	0.2418058417542881	0.2466588217049277	0.22503853697097634	0.24311518596599757	0.2164862743091899	0.22256367958983392	0.2516092656472938	0.24814445030785853
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0.3053675395388188	0.2524199445976988	0.28905544599773203	0.2843559711064087	0.3149734728243779	0.30189228607668195	0.31113994758253893	0.2930594137140357	0.3227466454667615	0.26854867077701816	0.18172203487176652	0.2802446753854623	0.28261341824670666	0.31072721627909394	0.22939707036543583	0.2738667022540241	0.2670339657922499	0.19959702116394432	0.3196297447992341	0.2908573508593213	0.2986458405485761	0.22174689920004836
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.22209780897204262	0.19224110128097435	0.23471768347371158	0.20493712572499115	0.22254233758439787	0.2841684189985248	0.2275177479634239	0.22878911599034607	0.22155133468885926	0.18200685285728269	0.20096280908643643	0.22407300615310982	0.2112397835207848	0.26782787640225475	0.1543593622056626	0.22773618973438697	0.18951948035436939	0.1633027205770229	0.2293535543251629	0.21499889401629535	0.25297298036454013	0.15855788498965656
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.12355264764110109	0.10304278991656704	0.08032728963744268	0.09293717689656245	0.09927003888830788	0.10458017629765794	0.1203060336545316	0.08224511585330171	0.10874671502030565	0.13966658858657868	0.09898329681262011	0.10337666528904518	0.11323595877389298	0.10112063537467829	0.1705289953253134	0.126987123150748	0.10203791507103706	0.14146617203710338	0.12051614053466683	0.11040633720413406	0.11533518372295505	0.11498759575056905
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.1557088186462321	0.14581478977658097	0.12439285217479175	0.1257183323829804	0.14147814243908072	0.1429569734075864	0.15302733514197853	0.1194300009430435	0.14679998300198796	0.1771104893016804	0.1346055674229528	0.13764768539208183	0.1537246165633706	0.1383958603743114	0.196978535607016	0.16439690547637983	0.14032417469446382	0.17897630328527409	0.15234128080812853	0.1414985174386218	0.14314806535400101	0.15810456348000668
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.13878851531405903	0.13848933250909481	0.12732676884060795	0.12320926270145971	0.13496343671645047	0.14081516618501067	0.1489513578501872	0.12073569557144445	0.12298424620714	0.12902592008909225	0.1494335630331585	0.12461592278265465	0.1354561133160282	0.13598695040529662	0.15259424689574255	0.13466870651594925	0.12899680546688683	0.14134572086259906	0.13623282399232756	0.12694049972221894	0.12479038622186804	0.13986182070186412
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.3021688281659566	0.33771082178587963	0.31978643806338514	0.3504139643026598	0.3106389700758331	0.3115809352307144	0.3574681328960177	0.3350136012987739	0.3352438850985529	0.35663348757869895	0.3055176115825514	0.30974440780960244	0.329476899005486	0.3368139823923646	0.3137725451502106	0.324042795177519	0.31111328745131267	0.33922877003836116	0.37833731819004274	0.3353186345658897	0.3291617813041216	0.2742112699768
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	-0.14826492456094667	-0.1400893741803094	-0.15538436920812354	-0.09048701982867453	-0.143018506354912	-0.21598974754610079	-0.2057314486733707	-0.11166536291102956	-0.17155268196102216	-0.13984110519275506	-0.191741281503834	-0.18288796202505675	-0.17405446654443896	-0.158285870831004	-0.17883597964938172	-0.1312287904151793	-0.10496059587220817	-0.1444623219197714	-0.13930971543219628	0.013730344586305638	-0.15251060800934824	-0.165346257548569
REACTOME_PD1_SIGNALING	-0.2531543433542812	-0.2063160895528034	-0.20885630852433174	-0.20652768390774184	-0.18376283938471172	-0.23418413429143017	-0.18699729752251784	-0.1651680257467857	-0.1864450285651351	-0.2063232862786282	-0.21389648684598583	-0.15346772885414955	-0.18441663875514686	-0.1652773047077741	-0.21101474538648252	-0.1669774489545193	-0.24491565241735566	-0.19781784911258554	-0.2075866066864478	-0.19813583220455883	-0.20538167352900313	-0.2213846980861356
REACTOME_PECAM1_INTERACTIONS	0.2200553734259291	0.23621855024905528	0.20811257786530116	0.23025561988212298	0.22472683833506235	0.20384211371906047	0.19606018468777148	0.21569578831782205	0.21019483517571988	0.20687638585851337	0.2204819983415935	0.2057656856646269	0.2100387925196403	0.2202094018516768	0.19216635095561896	0.176300200040952	0.21421483795655802	0.20247683565557936	0.19660246498824507	0.1900748526874807	0.2517530006679789	0.2498067456298701
REACTOME_PEPTIDE_CHAIN_ELONGATION	0.23758159538643325	0.21473736089711803	0.22869488385751424	0.20779005879433005	0.23729252999832462	0.23833680077931538	0.23523999840836274	0.21377675617935343	0.2153080397092791	0.21373123763791185	0.22174483757004612	0.22909597596280293	0.19746514904597348	0.23742821921444057	0.2015589955991907	0.21142288317148059	0.22144280625590002	0.24055967543314288	0.23429547372696446	0.2302601158231498	0.2313019538275771	0.21046067173951474
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	-0.4022937976691259	-0.276495614449485	-0.39766935062899544	-0.2697958589724238	0.05969988821363484	-0.39781401519899084	-0.4200098497552577	-0.4198215093063699	-0.4264092550712358	-0.4161986961696998	-0.4171964782806518	-0.4242214721482315	-0.4200638160397656	-0.325724987671887	-0.4141085689609068	-0.4192158108379758	-0.3801750333281256	-0.39182377120132506	-0.40407780014418454	-0.41867824448522395	-0.4097165750814408	-0.4104694448145558
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-0.19730461576467354	-0.19256799499772967	-0.20020259080021213	-0.1865827767823093	-0.1996872868323905	-0.21276676766159205	-0.1887364527067102	-0.19339426016948325	-0.207803423146702	-0.17200144219718924	-0.19113749373690045	-0.1925393242049576	-0.18209491908046743	-0.20774939193270128	-0.18215271984529735	-0.20160060723364084	-0.1858349941195407	-0.19277143381480846	-0.2003596928700886	-0.17665911448865787	-0.21016256138025285	-0.18283761561640882
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.1881585752495543	0.18666843392425148	0.19302569592916022	0.1983960904705189	0.20164855492234104	0.21690023153771026	0.22866242577506476	0.21069730469741618	0.18430497327885118	0.20505945305868375	0.17403740155463576	0.18146044139547648	0.20108996114485383	0.1853620958557054	0.21781167812209012	0.1732370117150972	0.18688934704624605	0.2116883160847418	0.18095186954486964	0.1892578233583594	0.19935897077598502	0.20542966319266184
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.29476490625855445	0.30035142968561296	0.2977504554985999	0.3035375230338581	0.2665267302510976	0.2916425439798003	0.2835584586875435	0.3039728804380177	0.3324483942524309	0.2947748627153648	0.32896270662222254	0.3104682276047974	0.2754552215543218	0.2998268784544211	0.29078928049184494	0.2534448823629633	0.2984118936830374	0.2637923526425391	0.27378538326444424	0.28603415915496444	0.31263051909215794	0.2871766167855162
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.036646966752182854	0.049730688108214384	-0.028704307747077346	0.0621913211561102	-0.03727257542868234	0.00279618957225318	-0.07411438671277287	0.061176523270479524	0.01572871658464389	0.02970237093287933	0.04607744704824113	0.006807798949736092	0.02423514358359853	-0.0014887017068999833	-0.002594969257601167	0.0031933698005305877	0.04164013561386132	0.0209516370848295	0.04715052195917556	-0.031010203382288132	0.022374136094657028	0.05304025409014429
REACTOME_PHASE_II_CONJUGATION	0.08167678743528844	0.07530036280393396	0.0813580008868334	0.09148167690900663	0.05853361365219993	0.09915585268958273	0.03846898618931474	0.07684490909177522	0.07966528314627355	0.07321973293251886	0.08094747391409353	0.07662690189106543	0.049570987254312374	0.08163312198432748	0.04739816106455083	0.06340425118692371	0.08900714184433335	0.058638701873795065	0.08812395904670937	0.04332231745370401	0.08934559953846243	0.07447442816954539
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	-0.12321999980770237	-0.1413733209336471	-0.1152462422717582	-0.10176933058513504	-0.13674745583085796	-0.15070580438761985	-0.16150056606884458	-0.11545423160907854	-0.0858891659794054	-0.13637450498879405	-0.1591089338441798	-0.11920526833866547	-0.12038200726766873	-0.11512281715019022	-0.08909670987834375	-0.10050325576188313	-0.13284054616441945	-0.12176787653150734	-0.11892009352928294	-0.09700681521593817	-0.15145930230599416	-0.1444434144175894
REACTOME_PHOSPHOLIPID_METABOLISM	0.19955793823000909	0.19012047322475095	0.18854868322594573	0.187214379585607	0.16770671817884958	0.18707642124122562	0.18902508424407363	0.18473286918709017	0.18515766436499104	0.19715685536955213	0.19444060690872386	0.19158064309027284	0.18553252143613863	0.1759435648673325	0.20326837206696058	0.20071567634870674	0.20908340734989028	0.18317273650764362	0.19246619114618657	0.18596765998676382	0.17829104035181342	0.19677768633496595
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	-0.13592856471597917	-0.04355701721684576	-0.11316937617245805	-0.10509728042671229	0.0018346182424090213	-0.12916926361900447	-0.18358942840039771	-0.10921721226191838	-0.11001231217987284	-0.19840088637124742	-0.17552856748409348	-0.029907016569927655	-0.1805951271210659	-0.10988457746453194	-0.14180837685297576	-0.0906418394592009	-0.1883361646774371	-0.1738550069731176	-0.08032690880264091	-0.19695290581950048	-0.11138174524204802	-0.10205988514098001
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.23827401240094154	0.23758857453736576	0.23806798745840896	0.23959730258186973	0.24730341345092544	0.2503230895232649	0.2602992145829417	0.24251473610492622	0.24368725960765641	0.2211297539382514	0.21696142197090623	0.24278766285284203	0.2185940663690355	0.2617551900628299	0.19497127114155785	0.21866108968120532	0.23379137520720764	0.14669363101584684	0.24935202564606077	0.23502042068411882	0.26367188584600665	0.22414079455275127
REACTOME_PI3K_AKT_ACTIVATION	0.19334136832250837	0.16693921913312496	0.2005392557594487	0.17401863831455114	0.19155800201112172	0.1717716406555121	0.1921008416864414	0.1745243871646108	0.176604993142499	0.17853473893266988	0.1920789935900981	0.18400128986031747	0.20672220694077353	0.16482449469697302	0.18686758052030975	0.17059135579462745	0.1850982157764978	0.1770430661980972	0.174836998706695	0.17746760169512485	0.187266892378437	0.1917318617347248
REACTOME_PI3K_CASCADE	0.05011348014742179	0.02488113333587769	0.07896265800412024	0.06070955806319333	0.03992190536157464	0.057417992636304795	0.019935547392768017	0.04202299383982787	0.07350414299739455	0.04524690451051265	0.022625300831361217	0.06347987345431706	0.058278351147716845	0.05449596051969115	0.06947030230405006	0.061541068420340114	0.047268281463472464	0.04248529619256414	0.05138944743720036	0.043627372000606124	0.03884441080281701	0.03322324364069739
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.15414793855239065	0.10867674301653177	0.15489327484876964	0.13204612820912034	0.15379808335106793	0.11843644961269262	0.13748316286616696	0.1366537642757178	0.1240475704105899	0.1407054049051867	0.15249972765522465	0.1393784139612283	0.1502848695189637	0.12450829160716112	0.14306422377163833	0.13264519669027638	0.1385352757991257	0.1385323689717506	0.12741369340196473	0.11064024865059154	0.1364881449757322	0.1768340612387731
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.13985613048500664	0.08800757932092386	0.1394637762432888	0.11349543909412448	0.13384764389389475	0.09583933676192433	0.12813798455043446	0.12521208614328722	0.11592254075858555	0.1266371929626569	0.14450343673193267	0.12474277243069903	0.14205126563276588	0.10907052358231992	0.12333695039376899	0.12033558831370948	0.13003119655369944	0.12426570990741363	0.10781439451594002	0.09526376863649968	0.12136136892309238	0.16234171135421904
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.21248779630069198	0.18359198416609038	0.2064042244993024	0.1781309301496346	0.2020704556194024	0.17584625517822663	0.18363495244122086	0.1866505078886963	0.18259813835233651	0.18299289085893508	0.20834049819969316	0.19034608541274056	0.2105626463840874	0.17571496275424867	0.18849953344544484	0.1813978420711055	0.2041033850613136	0.19658866078577558	0.17550953161582955	0.19123080585220936	0.18819181670528368	0.21642359430749347
REACTOME_PI_3K_CASCADE	0.05638055330308371	0.02313908016095074	0.059984575058798464	0.04890174002106737	0.03298814201671542	0.025254907270908962	0.0006552181088276942	0.04356821812553642	0.055400279475672144	0.028745663748337105	0.025887552937295968	0.050532228763805656	0.05016400461969575	0.0445230255052656	0.06853535543416112	0.05228686934421653	0.041556132818645286	0.04177683934810396	0.03478539631258813	0.053891517561182344	0.02283334816072701	0.038235547072416456
REACTOME_PI_METABOLISM	0.19789096156798083	0.17801957648717895	0.1693475874112832	0.16700944436371779	0.18106863965514713	0.17256764290238713	0.18471697580197508	0.17870269839504496	0.16444260509146885	0.1740731897604525	0.19233683982511024	0.18067296639382102	0.17980757106133344	0.18190150587518972	0.19509195842894714	0.1711202076880095	0.17418808435698166	0.1598727148561282	0.17240266229248774	0.17211522844258506	0.17217949171081562	0.17831693052539854
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	-0.07930051185374278	-0.06884293916302558	-0.09604702332657568	-0.06899122546985045	-0.025244990589230503	-0.09201740354170965	0.009823470649647961	-0.04702976341038185	-0.04234144695036433	-0.06907022939749291	-0.048424155816376976	-0.09122864468589681	-0.06828201740800857	-0.07383752508211368	-0.08585131960646795	-0.07312939871571353	-0.06007512218737785	-0.07113155528565583	-0.03039713263518688	-0.044735900863945945	-0.05270734313339748	-0.050359380135976115
REACTOME_PKB_MEDIATED_EVENTS	0.18306621744616594	0.16192496521006428	0.2138750683496642	0.17977407326289005	0.18048497963133014	0.20269170407966391	0.18160808007299856	0.15586419646413596	0.19999005692217364	0.20376173941825343	0.16698279002656222	0.20073228586917113	0.20051606015579232	0.19500735791275245	0.18208150841751067	0.18782993478304977	0.19399859376867304	0.17913580976622856	0.1931587138974248	0.15315303373613992	0.19104120433493255	0.18078930525252054
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.06114311755348399	0.053089367292029566	0.0601356906123255	0.04821124745923664	0.048875849440639114	0.04574928853962573	0.04763330707623925	0.051317996535501294	0.05121122533879191	0.06832484837017584	0.050417202823044155	0.048594359217442186	0.06055274482476648	0.05350084469854129	0.06688189542738159	0.057052506527630456	0.05240761403180948	0.07690795464194987	0.05708052860192377	0.04153550634307574	0.0441873036223548	0.05581342974513965
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.04342971647368205	0.07140157487621804	-0.0025475423191873674	0.05790573382133114	0.036496366710882196	0.01033856860775511	0.02938941916270985	0.06013154897289422	0.05995078411195206	0.05570521037225279	0.05348613102182683	0.0251694289736653	0.05141703013117982	0.045533921123208976	0.025488571605872985	0.022957357502042024	0.04922390251061068	0.05909713608715819	0.07252589430709354	0.06127492365470787	0.06269108552407046	0.043173013758918535
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.03685998048247443	0.004921001387502447	0.04952147466311288	0.020820177536444977	0.05432242149302191	0.03779019724799154	0.006458592247373253	0.03636396777935897	0.038698925492985425	0.05846317643363505	0.03163325235700383	0.01658618646031501	0.048477230433145786	0.029909921589242876	0.045955902698958134	0.03596680287778098	0.02839573471942706	0.05450169961722836	0.030368644738861937	0.018656052330994974	0.03275644171918266	0.01761243886234007
REACTOME_PLATELET_HOMEOSTASIS	-0.003263617682944416	-0.03181864335415576	0.002999113783604299	-0.03779249107132986	-0.01026931531276086	-0.016681027690322037	-0.033514764205789915	-0.03400948566009507	-0.009172763272808405	-0.0010446515348296985	-0.004352305365186495	-0.023300485470499212	-0.001580056113121734	-0.027213506546033914	-0.02133202542269869	-0.0017977279895501387	-0.0193584838583431	0.0006355834660353036	-0.03223528033170056	-0.019273124802205117	-0.03575665527805348	0.0178089912373999
REACTOME_PLATELET_SENSITIZATION_BY_LDL	-0.30330556442989787	-0.3075910933607421	-0.2972989267162549	-0.30660391587290703	-0.30090472315906774	-0.3027756183914224	-0.32045971152567304	-0.28081922243826907	-0.2783229849632906	-0.3001290168444913	-0.3073495030214745	-0.31891981979408657	-0.29371446806455714	-0.30356594931593295	-0.3074373302752682	-0.2871650660534058	-0.30968623557991176	-0.3402725255189877	-0.304898181376108	-0.26427142672931825	-0.30154454488917537	-0.29542798924454017
