# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	P10	P11	P14	P16	P17	P18	P19A	P19B	P20	P23	P24A	P24B	P25	P26	P27	P28	P31	P5	P6	P7	P8	P9
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.2079603708915226	0.22592129082456047	0.2008547694665226	0.20951297161068147	0.1875122276680699	0.2083652574903843	0.21844078526688623	0.21448112976415307	0.1931872166239494	0.20998049410220046	0.21860007977833007	0.20654970361526517	0.22660736582551252	0.21470128436257194	0.22075009407688367	0.20900261710263343	0.21488664811362654	0.20847203120019447	0.21780928274059158	0.21537046571511875	0.20689164611671668	0.23388923854742472
REACTOME_MEIOSIS	0.15301477997473054	0.16035806980063919	0.16575793138506878	0.172786900292939	0.17135955165612174	0.15981012846735537	0.18241988789951535	0.17499075260456945	0.15177731510462736	0.11802153638036898	0.1331849738224114	0.15012290618267196	0.1410371052522595	0.14454591222459634	0.1298150891512466	0.14534830601236895	0.14157105439063783	0.10119147490852325	0.17997322955386696	0.16471160165382426	0.16083687993951945	0.12318454232821284
REACTOME_MEIOTIC_RECOMBINATION	0.21651887162779998	0.23441214362139706	0.23664548275755518	0.22304837005372807	0.2560158224824303	0.22486599704336477	0.24022193201436218	0.24201849496449795	0.21465776308096937	0.1781262358907944	0.18474820650860493	0.20523493977590412	0.18034072536491766	0.19151549299754203	0.17466563460442092	0.21107767528589896	0.198946192303242	0.15250307993311252	0.24974974537181077	0.2232451266745868	0.20358192382957266	0.18202118294326158
REACTOME_MEIOTIC_SYNAPSIS	0.11509862025304639	0.11425663736396413	0.11503243641330288	0.1442507585543389	0.11098219733462202	0.11284687702340943	0.14207916352517458	0.12729623929147035	0.10876639121980348	0.07821563503216021	0.1002196040838974	0.11091087734331231	0.11690258553730083	0.11283811049918145	0.0974865572051383	0.10074266083095816	0.10529194608892128	0.07047671517249868	0.13496968886955285	0.12503496930087962	0.12221797997291169	0.08575077882458333
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.1692240330317177	0.1731566674999932	0.1836617355311671	0.1521193510670938	0.19128544791106938	0.17578719545575078	0.17249142959142907	0.1601564658417638	0.17862848469313367	0.16520603626702254	0.17466792676350645	0.16241750571544877	0.1746704303722443	0.1713854204164499	0.17342177671542416	0.18008117027024237	0.17445170913380958	0.17971900246708641	0.1732718252026099	0.1791786805415978	0.1745995144001271	0.19649460065748273
REACTOME_MEMBRANE_TRAFFICKING	0.3246975622047914	0.3315963785658022	0.32800339206054774	0.32374084845414164	0.3133043312882441	0.3254306445273674	0.3143939664646752	0.32092296353104705	0.3188850656339459	0.3190782754690187	0.32714544319975125	0.33128161388694566	0.3325840968071329	0.3246747892399577	0.3340667972074293	0.328042928733438	0.3194157444605477	0.3385985934379172	0.3181628386293296	0.3213801089147208	0.3270716441527962	0.33180164291205094
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.10710405410916034	0.12689852081118488	0.13058084066028866	0.1279885036860205	0.1318611506636492	0.1372718127534244	0.10463103359295543	0.11471665859747832	0.12473334792462232	0.10660964110459092	0.11554303220126039	0.11212613832302228	0.09878177525676082	0.13374704931599476	0.09260613754667393	0.10909538147872573	0.12858145680973276	0.10490534831342715	0.13637827667918026	0.11726369831445216	0.13554956900865595	0.13832574462170932
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.08775939363759976	0.09431597987375483	0.09345667514762825	0.08910451816943564	0.08109959486887537	0.09948711361506907	0.09571881453487596	0.09902869145564905	0.09433351814721717	0.07956089390519001	0.10486664242062553	0.07588784675461309	0.08505574705055892	0.10347234673986651	0.08111599402165973	0.09146992914831294	0.09999077778836597	0.084104230688179	0.09492218796621964	0.10195511820739156	0.0982173605534241	0.08021994984182776
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.19677668111287613	0.19558633563495026	0.1836377616347923	0.18867618597628302	0.17631546884770768	0.1937192936625914	0.17750912695180202	0.18544417302464666	0.18271635831950134	0.18671677657343203	0.19281450410876	0.18944665483938877	0.1833407376848421	0.18331474694357044	0.18848175142902202	0.1957569500160489	0.19612035522530102	0.1800299398598429	0.18842356516445793	0.18320616649733173	0.18486979928506747	0.18748820624282242
REACTOME_METABOLISM_OF_MRNA	0.2746858399356039	0.2584109852490182	0.27246798939552036	0.2570191145351247	0.2839274950706047	0.2830147711447147	0.27736763245787793	0.25766152268624154	0.2638007230611357	0.2572194808950608	0.261189987967204	0.27193795962090417	0.2521085620468051	0.28287119599268407	0.24322311859418022	0.25633258079040894	0.26266701975427886	0.27239108042418764	0.2785092240641195	0.269611553449836	0.27859514671201246	0.25857175137248123
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.24447889250485905	0.2447623091807024	0.25937599117541954	0.25901588391411107	0.28349252259830754	0.275135580032453	0.27657708541520853	0.2599161495820207	0.27599517874648893	0.24214644587179945	0.2494972387689048	0.2639563995445727	0.24356227337681577	0.26606010675452385	0.21826863202949584	0.2377199098013604	0.2388432778925654	0.2311072091422556	0.2626826627758093	0.2582938778235856	0.27532010585259276	0.2109801189445425
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.18116060225501726	0.17764656826967867	0.16414990458156434	0.18285918307325447	0.175797827058118	0.16906048362995696	0.15886724707048974	0.18547183421886732	0.18229671746927847	0.17606041746545356	0.18044526873692354	0.1703649710516612	0.16636667674190864	0.16976184437542657	0.1577389592271438	0.19251722319369088	0.1855649210326756	0.14755752513794765	0.18448291127851463	0.1806058815697129	0.18441521815663395	0.18089020906678754
REACTOME_METABOLISM_OF_POLYAMINES	0.2829376084830584	0.31394789198251055	0.3285609917601074	0.31621495201319405	0.3192585037697098	0.33732691141490384	0.2975957998623462	0.31281362883229613	0.3271175391135839	0.3329888879880859	0.33501292355365697	0.30886309423890634	0.31935604148705804	0.315381778425366	0.28497619562652243	0.3146529169318952	0.33495158674744074	0.28435886661930443	0.3390688547393464	0.3199909697269855	0.3255192336233605	0.33569200397448695
REACTOME_METABOLISM_OF_PORPHYRINS	0.161098477827919	0.14202276868990504	0.1730932922563098	0.12014329428825599	0.12572560559254367	0.1419411809534873	0.1767649695650989	0.1659904148446565	0.15729929178123406	0.1463519991059044	0.1645195887363794	0.1590283528254859	0.10939783010540381	0.10686054908088581	0.118108128166159	0.15691133926055756	0.15668492024879846	0.11872707774776209	0.09522683553204886	0.159481142700189	0.10827493764770835	0.17756512132241578
REACTOME_METABOLISM_OF_PROTEINS	0.2448049140211394	0.23955433473309104	0.24252248680751548	0.23059579292526244	0.24126151604886228	0.2496384577113173	0.22786652549592273	0.23721007059865282	0.23917512272992225	0.2341072888455937	0.2400776546904985	0.24457729129091846	0.22467347983859612	0.24005649991180328	0.21900947896182113	0.2350565950073093	0.24623906734232337	0.23308001201633974	0.24615834143174165	0.24348699232335388	0.24984512582367158	0.2399674566455813
REACTOME_METABOLISM_OF_RNA	0.269196611869277	0.2566424361541159	0.2715196853003064	0.2597287624294373	0.2856610565610608	0.28383842283816624	0.27924260113804317	0.26059512659660433	0.26940266507747307	0.25577626802921793	0.2601782358006202	0.27204454236563586	0.2522124863412285	0.2810152389535732	0.23879182011993488	0.2537144012789675	0.25789270983838947	0.26234829655003955	0.27625642311880555	0.26905231641089433	0.2794543368092177	0.24768715004042716
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	-0.056853304940147655	-0.026240148382927347	-0.037096733763356496	-0.016339284765372938	-0.05514878611437429	-0.06042667698345807	-0.07158587973097896	-0.06291430104202014	-0.05330819748029475	-0.044283868126917425	-0.034636976809613196	-0.031715695413664716	-0.05720115223815433	-0.06300292907592726	-0.05703262625248077	-0.05465315710438188	-0.04201507798152101	-0.06236335094453979	-0.027687336807686248	-0.040806334015928085	-0.04630060347598463	-0.038512503663980985
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.19668479105911454	0.20990391801766864	0.21317245437770246	0.21234834627271498	0.1791528946902877	0.19925552131986593	0.15029340094504717	0.19370135754406959	0.2103451513794186	0.19173455985151827	0.20965888919898373	0.1982029668784123	0.17351941364583556	0.18027313671748005	0.1687558685664769	0.19697397390372812	0.20169019919658923	0.18112324248643433	0.18653073374695334	0.18706469532007197	0.18942412410958828	0.19733138587783933
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.2073952638362063	0.21715166417227402	0.2060308861959959	0.21148756769415925	0.1915533738664274	0.21543055132813793	0.23046702259427587	0.22654216470691185	0.2102080542290832	0.20154013974344726	0.21592686913769418	0.20529554376752046	0.21483866302271046	0.21197489402666184	0.19846185907099878	0.20368078577171955	0.22223244881219606	0.16684057413081405	0.19691997718122484	0.19041975969727584	0.21099030213904718	0.19995234424310676
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.17706416524030197	0.16274021698073393	0.20793930373939484	0.1620095503264076	0.21963094014750276	0.21697569306951864	0.2043019285455076	0.1762646665506386	0.18752225849705112	0.17563471598419483	0.14964312261937213	0.18706995031419105	0.18932711264599583	0.19723483124624594	0.16399818310254108	0.17837058531374225	0.15714375168725034	0.20681299944249537	0.21122322449603692	0.184084720477687	0.20848341615740426	0.17131526860661211
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.14576548434455847	0.15528578495212	0.15277330838089223	0.17118985936550993	0.13865777127344497	0.16204731885529916	0.12731511825591232	0.1469236889509932	0.14083489257837858	0.13334265328603023	0.145780812288513	0.15642960393578437	0.10312764047382418	0.1396692311558783	0.09502009249444417	0.16546656588409006	0.22531204254228432	0.10544354156056744	0.16588894876030916	0.16749019258719028	0.1687001087133312	0.12086685103086693
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.3104515603275795	0.30757977298892697	0.3181350985980535	0.30546978723259444	0.31502050631656514	0.317806885409919	0.2951370244199382	0.31649774845398193	0.3203500378828607	0.2943696973589202	0.3198804534270448	0.3106802906227406	0.2936811897352607	0.30804625353624077	0.26024034308079824	0.30208641216234433	0.32869840783192905	0.2929223356149225	0.3214540956256772	0.316142705844559	0.32946825581046413	0.3251370151358879
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.4065161597418198	0.39482488061535287	0.4155296983913837	0.4117694549961409	0.3962088884263871	0.41951826822414306	0.41278202949697684	0.41827993793877133	0.4000263303893041	0.4034061927414179	0.4188193585096169	0.41869338278091217	0.39661426262180344	0.4158669872756657	0.39197451109486736	0.39843407098087574	0.4087970724461245	0.3879272427672098	0.38980878388323625	0.42857893423446414	0.39957915498211805	0.4044890222174043
REACTOME_MITOTIC_G1_G1_S_PHASES	0.26776452352327834	0.2650242617213147	0.3064544386052549	0.2971970718627479	0.3130360432734261	0.3122112601317534	0.31622376952637	0.3109641599141794	0.30300899834059675	0.2570949100061458	0.26005667775029057	0.2883442544169046	0.2787297411162913	0.29948171918910893	0.21025066862387837	0.2813962231325937	0.26528070586020636	0.14547521718479287	0.3149129897663392	0.2889115941245706	0.3119728282153827	0.22912234155659858
REACTOME_MITOTIC_G2_G2_M_PHASES	0.18173773707612811	0.19519773648987132	0.22176536034478428	0.19469644192048327	0.23216955649546125	0.2427027336051298	0.23389330452305654	0.21955490947326045	0.20889226628299587	0.16382712674511601	0.190588364242509	0.2010256749859579	0.19722337787783775	0.21919297899251255	0.16773585974209648	0.2006859250161275	0.1794699581494223	0.10139122573445734	0.1901206848430329	0.19357829813704605	0.21384041107840931	0.18015260153505563
REACTOME_MITOTIC_M_M_G1_PHASES	0.2739110639555939	0.28047606124062086	0.3137973912718669	0.3131311331396845	0.3213044636262078	0.3287648233713335	0.34300516163274103	0.33554247764251205	0.31442375625446833	0.2528480398664837	0.26408089030762183	0.29714856502075226	0.28238968397509645	0.3165582829892144	0.2207431118877606	0.2906408233339536	0.2692438500350008	0.12875852854338934	0.32467624199855044	0.3046387674747386	0.32673568928985935	0.25543890925607127
REACTOME_MITOTIC_PROMETAPHASE	0.2749910003250647	0.28728250156635826	0.3078555770236713	0.3149996107422397	0.3112423645809606	0.3248721870518549	0.34381212826608415	0.3358971753025983	0.30971489151487314	0.25247207472340205	0.26595706406205094	0.2950274954883159	0.281340784312164	0.31493581515606806	0.22597286894835503	0.28913605360595906	0.27296515290545487	0.12420601180515978	0.317900031628313	0.29992685661255264	0.32249695522575705	0.2671868941146629
REACTOME_MRNA_3_END_PROCESSING	0.2798204799648379	0.25930910238408994	0.2831172103905255	0.28143170366444675	0.2921069923689608	0.2837008916072881	0.32591775419888624	0.2867984245621627	0.26868091486007806	0.24946214801427008	0.2588913404592323	0.28290540854961893	0.2744269272939541	0.29687829931668325	0.27333854220160236	0.25931060751469226	0.2281972915464592	0.26163353369115355	0.29440085261217014	0.2742066333778078	0.28952771052056286	0.2500401350414452
REACTOME_MRNA_CAPPING	0.24927413637039372	0.24489868827378386	0.26287226135612546	0.23359494990672297	0.27926041944647156	0.27708150854972186	0.28650672223958246	0.2745172676383864	0.27425552711737355	0.22710376941916663	0.24833196914436756	0.2669955312051656	0.24580958003551387	0.252045775334635	0.24098813405338082	0.24446940901947123	0.2255841725551275	0.2411816917200111	0.25335069431718826	0.2676164812880461	0.256241402907603	0.2678847467530883
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.30155828705940124	0.2758089728085324	0.307956676696434	0.2858653930244227	0.338292422299255	0.3180353356671453	0.33031383942989423	0.3025450767308878	0.31608710043612703	0.30185142458762104	0.28905302257732346	0.3097577868367178	0.29298998147062094	0.33139466261534495	0.24405925867815223	0.29669195020739497	0.2806299075054119	0.2745862685440209	0.31943968881930696	0.3016606082052478	0.3304987284487978	0.2986079029503473
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.29670282609742704	0.29689315249216497	0.30946411295926335	0.308016187836347	0.28779078924262425	0.3239526834673479	0.3310854232245651	0.3004060186423542	0.29483366479930967	0.27762798062353505	0.29875314856821766	0.30455268811900565	0.3097590811765463	0.30865716522625153	0.31323766719997537	0.2955221738505952	0.30585284146567787	0.32949287817573775	0.3041864614599568	0.3162375669437099	0.31882284282959933	0.29575024801273647
REACTOME_MRNA_PROCESSING	0.29677355508551057	0.29373132441327365	0.3078655518168861	0.3003451342727394	0.31763724670394783	0.315643497121072	0.3275775949356052	0.3035331045745569	0.30948935042373876	0.2782346935629681	0.28742403045902026	0.3065165870343351	0.292525337779004	0.3098261941628208	0.2755398086182675	0.28325173807230714	0.27133090933148063	0.2853804338425919	0.31475365367225533	0.2961555790831108	0.32150189804240453	0.2684468135726406
REACTOME_MRNA_SPLICING	0.3114526939637766	0.3015227421891323	0.3163270847385644	0.308943614410582	0.32155929420011026	0.32070255348020005	0.3384613714281252	0.31552474526694124	0.3094261385323828	0.29157015669724384	0.29688898089129606	0.3129194047735007	0.3060812454181346	0.3198649004676789	0.2938054281473098	0.2963444446185326	0.2777771237603924	0.2995834166075677	0.32760108189224263	0.30517902027545546	0.327857132923454	0.28522377821982103
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.26643506136735884	0.2646781958412481	0.28824382597224896	0.2700299025036543	0.28646788407257384	0.2994296482175458	0.2922286477254538	0.289005348687626	0.29236042107621957	0.27185881399899164	0.27050944819268097	0.28142868437777036	0.2712069674100299	0.28652555924910666	0.25032569480909683	0.2730477123740184	0.2501177502628251	0.2561675894757539	0.2940782230807212	0.27718461387624116	0.3015215883995288	0.2580143448752705
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.21261779691117194	0.19621041765233133	0.2352792325723907	0.2344824758372094	0.2581930518423422	0.2314266208397211	0.24020494522847813	0.23617976570545673	0.21960394156200172	0.2022016279708739	0.22784698999262726	0.20848419668481172	0.21320464727762956	0.22447356730081736	0.18045651214098735	0.21674630367832112	0.22359757274908226	0.22208536531962558	0.22837466908304593	0.23416815750099462	0.2132622128526437	0.20767243972091054
REACTOME_MUSCLE_CONTRACTION	-0.08029308361035518	-0.07377274462435833	-0.06406560939408518	-0.0795831376948415	-0.06563676451495422	-0.08902624483034517	-0.09372434199550991	-0.07153113564989882	-0.08513399833583395	-0.08707614307831553	-0.09195538039585388	-0.07939136962157141	-0.07473032534545283	-0.04585202208997316	-0.034305949605597394	-0.06552907810180866	-0.11335763203356163	-0.057940101291361075	-0.07135982912474621	-0.06515946132204263	-0.060787053686587794	-0.11042097023744919
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.14225285306239555	0.1503442064836946	0.13272752722426268	0.1328060395456822	0.12323687703461905	0.13689788073592807	0.14647035500647662	0.140933335455556	0.12925021256483268	0.14925596640934588	0.14505409496097002	0.1362386164333676	0.16189003829886245	0.1458301826497021	0.15804333126104506	0.14821804031001728	0.13889393172849315	0.14966947147890144	0.14732723973906064	0.1456528175878748	0.14050626253050325	0.15295109301896986
REACTOME_MYOGENESIS	-0.019966065616835657	-0.010177863066194698	0.01974216719643744	-0.00011102552523188052	0.009984062179448578	0.018804958716962396	0.008815831585061863	0.004317831270679425	-0.004260264840997077	0.008142645132142525	0.011923909218655038	0.0009239479986199854	-0.003589185163700762	0.016430580652390104	0.02526537116580282	0.009792138910219642	-0.011154292884844052	-0.006773518363139979	0.02112364207342763	0.02818703590948333	0.01449836487156191	0.020392352487380732
REACTOME_M_G1_TRANSITION	0.28360476487691955	0.27038630518492734	0.3387272340368568	0.3199031284896214	0.35699223748099485	0.3463776342471033	0.3458803419415984	0.3415805121755303	0.3372221836700955	0.2644367402988661	0.2701621923709229	0.3093644896892672	0.2923949066411435	0.3266899718995834	0.21123167989712083	0.30362345920836514	0.26705392138741113	0.15020322990960736	0.35214234647054027	0.3269521541260625	0.3366917619585087	0.23688160680711878
REACTOME_NCAM1_INTERACTIONS	-0.09484560509152773	-0.08988923620569288	-0.09933606910999782	-0.06579251041042607	-0.05619726376106686	-0.09193728698511339	-0.0934713881344987	-0.06921153139620694	-0.06800171641838558	-0.08093320569717492	-0.05783271898391236	-0.08680666451304865	-0.05595161176316131	-0.10074307296811522	-0.09075557255338017	-0.06589085112600328	-0.06698956046778591	-0.059782306815981213	-0.09256699846389478	-0.06123946140122731	-0.10110948094407728	-0.06856533191217798
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.11493263287355729	0.12244250679776864	0.1162490612962903	0.12850565824628518	0.13316808309250042	0.12357257123892851	0.12897150525063608	0.12648529199302358	0.1243899309043227	0.10197683835622258	0.12596573561884533	0.11759009393550603	0.13890649308145847	0.1260720434034913	0.11013295380697498	0.12113474862232383	0.12281177204733144	0.11928346559117665	0.12140394903167401	0.1314752980839097	0.13354630811854248	0.12167011006914863
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	-0.16602713276900813	-0.12548031549347763	-0.10783208349916179	-0.11876760901571279	-0.09284690466324488	-0.11540804394552016	-0.10271062467487473	-0.10504954956174832	-0.08398308244044334	-0.09231885835362882	-0.114618797637033	-0.048353649666621645	-0.06871390511010175	-0.08832944526460496	-0.07844319416354592	-0.05549896818309268	-0.10657891702053209	-0.10914063783823995	-0.10469601696229443	-0.1210904895394674	-0.12400912063591797	-0.10847965942079561
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.014296749738149858	-0.011545216082442935	0.02718536380620315	0.029279534626903764	-0.019528674193642206	-0.007412659097588151	-0.05559245513490791	0.008259279853500013	0.03666301254035985	-0.012760536821495144	-0.033779908521790816	0.01887866887370785	0.01076163006298458	0.01577331824050969	0.04476893397848531	0.030558845793334042	-0.0012719551653161754	0.010430118765046377	0.004488657456224692	0.020317145337831057	-0.017961798318479317	-0.017011709481123294
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.15816644654269144	0.07764558120967321	0.1416193192724974	0.06913178893985514	0.11893694733604229	0.10137264667991731	0.07231977437640374	0.08276920016512777	0.08304249437244511	0.08739915454560808	0.11745270544604162	0.11282154604075066	0.08841742672445961	0.04978745871720365	0.05617064486339494	0.11647127786662365	0.1317197043656307	0.06663244822224934	0.08734053393573181	0.06363688895724592	0.0901608648655316	0.11962289687940254
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.21780091450451203	0.19893396308740666	0.19529372092341676	0.23264897394408768	0.19502585238676096	0.2162960366242848	0.3286239282410697	0.20780634687523694	0.20067029847795573	0.2483422513338116	0.2289625497576656	0.2482176536107166	0.270778819931021	0.21261784391383196	0.26449383941192584	0.22793255043730157	0.22286031642373946	0.24617146232774997	0.22634982889817906	0.23742528875152033	0.21208725325234645	0.24548437718904934
REACTOME_NEPHRIN_INTERACTIONS	0.20519428506460496	0.20437297730576273	0.20863052445368976	0.22130851206690913	0.20794937761835336	0.22814032838327014	0.21282227722564848	0.22736122223694435	0.20875306977677932	0.23845218786195818	0.22147867090138187	0.21063795739524374	0.21111458217951576	0.22627194668243836	0.22154498552053445	0.21088122499320994	0.22778563665566362	0.22227568333387554	0.19835853960656055	0.2061849943477587	0.2122625450493861	0.233741090617292
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.30749390548181776	0.3049380640577843	0.32205848545653104	0.3261997183042397	0.3442804222272541	0.34124226776009037	0.3448764586382536	0.3203307006925384	0.35506789378846854	0.29741188473883334	0.3076328214469556	0.323803239538863	0.31948312752349034	0.33203849585895423	0.2804186059358289	0.29993252738464476	0.3087582918329509	0.3028778044242311	0.31920555832445785	0.32207675676508124	0.34823447629304943	0.26761324776075357
REACTOME_NETRIN1_SIGNALING	0.09409530684396497	0.09320776493121094	0.10855019924779917	0.0891677787809679	0.08733173055487937	0.12419658127212856	0.1051561300505188	0.11483053281769898	0.06190879111207804	0.08793102254269365	0.0873145449837866	0.10221423663957345	0.0758179698214271	0.10688962250794087	0.12057905964631362	0.07884162058920766	0.08518326962286529	0.09441823973635417	0.08868791264331352	0.08926893370314821	0.10001778040949036	0.12478558319760112
REACTOME_NEURONAL_SYSTEM	0.0898899718488726	0.10138257372665181	0.08247624496361365	0.09442601630773689	0.08163178623064286	0.09050927272180449	0.08968979406488306	0.08056253017564484	0.07531944881211039	0.09416111339861231	0.08014198720983112	0.08235166465052843	0.09924482012737826	0.08337282856060275	0.09958278326478708	0.1001019765294347	0.08329167525172107	0.10828438100909824	0.07855895401432138	0.07942013971590968	0.08214376896245862	0.08915058539973705
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.039987801820491164	0.06934770348176873	0.04165966628852462	0.06599237795765976	0.03925276987606443	0.03441041754684334	0.07120188958523699	0.04264229183241291	0.03489068760632619	0.06140498504504468	0.056401812262329466	0.044470990612841786	0.059787584619286294	0.03265157176123643	0.04615171533275192	0.04887318949901494	0.049815751920856514	0.04897720675057344	0.061463438968960823	0.04261820005907737	0.04174541572944843	0.07296131904620003
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.029329038349452205	0.02481589886940456	0.03756241506611421	0.08088938966814042	0.01533260064748596	0.044454929774669596	0.005309044033394124	0.021926081573839466	0.018961611843190902	0.08076937710531813	0.02072339152178973	0.030135189554711967	0.06756276360865657	0.01949184524694816	0.09053213148756478	0.08489525033306396	0.07807041030836595	0.07987591735661899	0.03950170163329374	0.02495317922290061	0.027959519743502526	0.04469444169276481
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.23285951129386048	0.2225207693283499	0.22787517413566807	0.25936821314667124	0.2168663594960373	0.24548858069869037	0.35754741975967125	0.24829263767153506	0.23013802666985028	0.3060555433496407	0.2591181282658964	0.3189011577497346	0.373244578571774	0.2323397827885268	0.3179182698617239	0.2727948630081254	0.24859101825698848	0.26892328109430563	0.261382146095796	0.28369475285262885	0.24632581817657095	0.28575338998847877
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.17208833848089106	0.18416949828942816	0.16187569667335888	0.1677935740296942	0.14596863646900857	0.16389918068609577	0.1909519137917476	0.18705154423066764	0.1524967555720896	0.17822808355976744	0.17829384418491578	0.16782746482939795	0.19146814772195725	0.17307274876203954	0.1930180084174658	0.17571499041653066	0.16642567186040325	0.17606998846938382	0.17886211917327305	0.18176203498601068	0.16371944127863194	0.18603647639887141
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.11690236343049781	0.09980981537580817	0.11294481520094347	0.08375375447364078	0.1000602321180991	0.116386438072723	0.115237903954068	0.09431516376904799	0.12522221011548487	0.13943357028559325	0.0989408098391892	0.1036410464185349	0.1128741452532014	0.11042464956226254	0.18202539119589167	0.13689600690641698	0.10116500621726031	0.1565528197834731	0.10837612222418651	0.10181418312886865	0.09862571002795034	0.11436012471420261
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.18110566200714098	0.18065437697299655	0.17606444899420912	0.17175267673642736	0.1870186227501783	0.1686800753726348	0.19355781560974586	0.18261342352634607	0.17356096531482698	0.1749065991182464	0.19049114920459276	0.17760226269654683	0.2009096697981377	0.17715264786004165	0.18244589822290785	0.18409169837375666	0.18027538332340007	0.18934924281941076	0.17786185759741735	0.18533521269717634	0.19047131134039963	0.18318205403540505
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	-0.06848904053391626	-0.1636129754252217	-0.054968160371052184	-0.13340492436825724	-0.10159464609026117	-0.10539650926603009	-0.1088616924795967	-0.10609758899910673	-0.08036461741921935	-0.05655266501513498	-0.05905248875834876	-0.1125592510047319	-0.09810930324624662	-0.14122675397668835	-0.06949621241541545	-0.078082899578016	-0.13965689026685152	-0.06416732486992972	-0.1702998793900721	-0.13505794592525716	-0.1324672732366871	0.003107194201568919
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.1690299454419561	0.1827563007513711	0.12707135189312183	0.14908369510545913	0.15706564197529574	0.17828610933571123	0.1813181019894056	0.14449244144566564	0.17460999948355266	0.16045146358074383	0.17919444426750494	0.16077452312206683	0.20048478257070218	0.17576276467630525	0.18867376839954528	0.148396639886203	0.16583790334802612	0.14917598271192922	0.17460695648888083	0.17443457513624844	0.17908091521047131	0.19733143674401593
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0.2592381869266699	0.23446559427711072	0.2518478781520706	0.23083084998409725	0.2614276763670971	0.26286051708706015	0.25302288708225973	0.22986693164398114	0.23924195299287118	0.2337602982014795	0.2397525242024449	0.24930663797190392	0.2186450717863976	0.26154386702210436	0.22008759431412078	0.2296324762497528	0.23914476934234977	0.2593554559364982	0.25594923945285786	0.24752448785375547	0.2536512202682215	0.23484442670403033
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.15306952674421181	0.16494291246028991	0.1711649906080388	0.24019585651904093	0.14529743484451355	0.1303035771211344	0.1129203889212415	0.17897717561729773	0.13338444496981602	0.22902460790369958	0.11869618022116493	0.15192678907569304	0.19119611228619632	0.07911157450281252	0.2538149244724376	0.22110475108257635	0.21472029664228398	0.20908202836017972	0.16715574125401433	0.13849449470551953	0.1551480684663244	0.1609220255231631
